1.195000000000000107e+01 3.284372389316558729e-04 3.172803984550089012e-06
1.205000000000000071e+01 1.485097315162420360e-03 3.717683069222315625e-05
1.215000000000000036e+01 3.223023004829883662e-03 7.158986318040148629e-05
1.225000000000000000e+01 4.169927723705768412e-03 5.656120003928205738e-05
1.234999999999999964e+01 4.349701479077339519e-03 4.013740502171005072e-05
1.244999999999999929e+01 3.961250744760036122e-03 2.175194799460629632e-05
1.254999999999999893e+01 3.071028832346201030e-03 1.223424840107575040e-05
1.264999999999999858e+01 2.330674603581428354e-03 8.320495621980146184e-06
1.274999999999999822e+01 1.788062974810600281e-03 7.187323624911547136e-06
1.284999999999999787e+01 1.372428704053163615e-03 4.814539242231607681e-06
1.294999999999999751e+01 1.086999848484992938e-03 4.249700543834635887e-06
1.304999999999999716e+01 8.636665530502796390e-04 3.076919949364383807e-06
1.314999999999999680e+01 6.840711459517479377e-04 2.760996265862248006e-06
1.324999999999999645e+01 5.426729097962379239e-04 2.046859228981427594e-06
1.334999999999999609e+01 4.283718764781951796e-04 2.080694557902630806e-06
1.344999999999999574e+01 3.344319760799407742e-04 1.904602036711849158e-06
1.354999999999999538e+01 2.598282881081104279e-04 1.607576274834509972e-06
1.364999999999999503e+01 1.995903439819812775e-04 1.532383331753661674e-06
1.374999999999999467e+01 1.505038700997829329e-04 1.224775129866876810e-06
1.384999999999999432e+01 1.122083514928817776e-04 9.913280971805426399e-07
1.394999999999999396e+01 8.229203522205352241e-05 8.337266270181589920e-07
1.404999999999999361e+01 5.915369838476181301e-05 6.641161694842075689e-07
1.414999999999999325e+01 4.124203696846962246e-05 5.853064973042302959e-07
1.424999999999999289e+01 2.831146121025085517e-05 4.833836552973836345e-07
1.434999999999999254e+01 1.880247145891189575e-05 4.091051066950647779e-07
1.444999999999999218e+01 1.201471313834190436e-05 3.761834384369498355e-07
1.454999999999999183e+01 7.414352148771286350e-06 2.386472800888993530e-07
1.464999999999999147e+01 4.342012107372283766e-06 2.031546513289328039e-07
1.474999999999999112e+01 2.411007881164550951e-06 1.593148608874574516e-07
1.484999999999999076e+01 1.261848956346511926e-06 9.762015540686879850e-08
1.494999999999999041e+01 6.001442670822143343e-07 7.379601684781845086e-08
1.504999999999999005e+01 2.624467015266418563e-07 4.756825209732458239e-08
1.514999999999998970e+01 1.090578734874725289e-07 2.986904099695022891e-08
1.524999999999998934e+01 3.753229975700378153e-08 1.883276103710864300e-08
